REF_AREA;Coğrafi Kapsam;FREQ;Gözlem Sıklığı;INDICATOR;İstatistiksel Gösterge;AY;Ay (DESC);YAKIT_TUR;Yakıt Türü;UNIT_MEASURE;Ölçü Birimi;Zaman (TIME_PERIOD);Gözlem;DONUSUM;Zaman Serisi Dönüşümü;ZAMAN_BICIMI;Zaman Formatı;UNIT_MULT;Birim Çarpanı;CONF_STATUS;Gizlilik Durumu;GOZLEM_DURUMU;Gözlem Durumu;ONDALIK;Ondalık Basamak Sayısı
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PT;Yüzde;2019-10;0.09;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PT;Yüzde;2018-10;0.03;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PT;Yüzde;2017-10;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PT;Yüzde;2016-10;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PT;Yüzde;2015-10;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PT;Yüzde;2014-10;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PT;Yüzde;2013-10;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PT;Yüzde;2012-10;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PN;Sayı;2025-10;623907;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PN;Sayı;2024-10;347134;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PN;Sayı;2023-10;204764;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PN;Sayı;2022-10;125159;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PN;Sayı;2021-10;79034;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PN;Sayı;2020-10;28801;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PN;Sayı;2019-10;11636;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PN;Sayı;2018-10;3900;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PN;Sayı;2017-10;790;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PN;Sayı;2016-10;468;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PN;Sayı;2015-10;288;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PN;Sayı;2014-10;96;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PN;Sayı;2013-10;78;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;20;Hibrit;PN;Sayı;2012-10;44;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PT;Yüzde;2025-10;Oca.94;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PT;Yüzde;2024-10;0.96;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PT;Yüzde;2023-10;0.4;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PT;Yüzde;2022-10;0.08;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PT;Yüzde;2021-10;0.04;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PT;Yüzde;2020-10;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PT;Yüzde;2019-10;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PT;Yüzde;2018-10;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PT;Yüzde;2017-10;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PT;Yüzde;2016-10;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PT;Yüzde;2015-10;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PT;Yüzde;2014-10;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PT;Yüzde;2013-10;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PT;Yüzde;2012-10;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PT;Yüzde;2011-10;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PN;Sayı;2025-10;332010;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PN;Sayı;2024-10;153772;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PN;Sayı;2023-10;59554;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PN;Sayı;2022-10;11780;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PN;Sayı;2021-10;5268;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PN;Sayı;2020-10;1913;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PN;Sayı;2019-10;1113;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PN;Sayı;2018-10;932;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PN;Sayı;2017-10;732;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PN;Sayı;2016-10;628;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PN;Sayı;2015-10;539;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PN;Sayı;2014-10;386;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PN;Sayı;2013-10;353;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PN;Sayı;2012-10;115;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;5;Elektrik;PN;Sayı;2011-10;37;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2025-10;0.21;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2024-10;0.22;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2023-10;0.24;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2022-10;0.25;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2021-10;0.26;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2020-10;0.28;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2019-10;0.29;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2018-10;0.32;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2017-10;0.34;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2016-10;0.38;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2015-10;0.41;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2014-10;0.45;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2013-10;0.5;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2012-10;0.58;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2011-10;0.78;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2010-10;0.98;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2009-10;Oca.19;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2008-10;Oca.86;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2007-10;Şub.68;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2006-10;Mar.31;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PT;Yüzde;2005-10;Nis.38;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2025-10;35140;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2024-10;35285;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2023-10;35422;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2022-10;35634;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2021-10;36068;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2020-10;36346;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2019-10;36830;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2018-10;39759;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2017-10;41010;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2016-10;41945;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2015-10;42966;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2014-10;43680;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2013-10;45887;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2012-10;49906;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2011-10;63014;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2010-10;72964;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2009-10;83664;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2008-10;125961;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2007-10;171377;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2006-10;201675;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M10;Ekim;_U;Bilinmeyen;PN;Sayı;2005-10;249196;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2025-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2024-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2023-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2022-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2021-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2020-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2019-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2018-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2017-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2016-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2015-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2014-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2013-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2012-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2011-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2010-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2008-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2007-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2006-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PT;Yüzde;2005-11;100;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2025-11;17218442;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2024-11;16122636;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2023-11;15131392;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2022-11;14213013;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2021-11;13676615;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2020-11;13044176;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2019-11;12519508;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2018-11;12390486;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2017-11;11973699;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2016-11;11254357;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2015-11;10509258;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2014-11;9806661;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2013-11;9232097;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2012-11;8609811;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2011-11;8077830;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2010-11;7498086;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2008-11;6783711;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2007-11;6439708;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2006-11;6111341;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;_T;Toplam;PN;Sayı;2005-11;5730320;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2025-11;30.85;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2024-11;30.15;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2023-11;28.May;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2022-11;26.66;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2021-11;25.45;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2020-11;24.Nis;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2019-11;24.21;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2018-11;25;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2017-11;25.98;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2016-11;26.88;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2015-11;27.71;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2014-11;29.16;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2013-11;31.31;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2012-11;34.17;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2011-11;37.78;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2010-11;42.77;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2008-11;52.33;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2007-11;57.85;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2006-11;62.96;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PT;Yüzde;2005-11;67.89;;;;;;;;;;;;
